time;u;y;z1;z2;r
;-;-;-;-;-
0;1;1;1;1;1
0;FF0000;FF0000;FF0000;FF0000;FF0000
0;0.046882102;-0.004219391;0;0;0
0.01;0.060970741;-0.005185985;0;0;0
0.02;0.158165881;-0.013563124;0;0;0
0.03;0.072271008;-0.004863787;0;0;0
0.04;0.051071348;-0.002608403;0;0;0
0.05;0.081781287;-0.005185985;0;0;0
0.06;0.057257367;-0.002608403;0;0;0
0.07;0.080807362;-0.004541589;0;0;0
0.08;0.055772017;-0.001964008;0;0;0
0.09;0.068070669;-0.002930601;0;0;0
0.1;0.077556487;-0.003574996;0;0;0
0.11;0.094713674;-0.004863787;0;0;0
0.12;0.094993848;-0.004541589;0;0;0
0.13;0.102178255;-0.004863787;0;0;0
0.14;0.088138539;-0.003252798;0;0;0
0.15;0.112199958;-0.005185985;0;0;0
0.16;0.101995928;-0.003897194;0;0;0
0.17;0.119408827;-0.005185985;0;0;0
0.18;0.091304934;-0.002286205;0;0;0
0.19;0.125339134;-0.005185985;0;0;0
0.2;0.097235241;-0.002286205;0;0;0
0.21;0.13126944;-0.005185985;0;0;0
0.22;0.096005603;-0.00164181;0;0;0
0.23;0.111628515;-0.002930601;0;0;0
0.24;0.106794443;-0.002286205;0;0;0
0.25;0.140828642;-0.005185985;0;0;0
0.26;0.105564805;-0.00164181;0;0;0
0.27;0.142667552;-0.004863787;0;0;0
0.28;0.135787781;-0.003897194;0;0;0
0.29;0.128140873;-0.002930601;0;0;0
0.3;0.159106525;-0.005508182;0;0;0
0.31;0.167058068;-0.00583038;0;0;0
0.32;0.15378549;-0.004219391;0;0;0
0.33;0.167874129;-0.005185985;0;0;0
0.34;0.154090126;-0.003574996;0;0;0
0.35;0.171247312;-0.004863787;0;0;0
0.36;0.171527486;-0.004541589;0;0;0
0.37;0.160812031;-0.003252798;0;0;0
0.38;0.174133533;-0.004219391;0;0;0
0.39;0.188222172;-0.005185985;0;0;0
0.4;0.178018141;-0.003897194;0;0;0
0.41;0.191851067;-0.004863787;0;0;0
0.42;0.184971296;-0.003897194;0;0;0
0.43;0.177324389;-0.002930601;0;0;0
0.44;0.168910343;-0.001964008;0;0;0
0.45;0.188368941;-0.003574996;0;0;0
0.46;0.162566458;-0.000997415;0;0;0
0.47;0.191997836;-0.003574996;0;0;0
0.48;0.198415105;-0.003897194;0;0;0
0.49;0.197928142;-0.003574996;0;0;0
0.5;10;-0.002608403;0;0;1
0.51;7.907314952;0.302835213;0;0;1
0.52;0.828096024;0.989762756;0;0;1
0.53;0;1.087711346;0;0;1
0.54;0.793260893;0.993629147;0;0;1
0.55;0;1.07546777;0;0;1
0.56;1.857993704;0.898258198;0;0;1
0.57;0;1.112198502;0;0;1
0.58;0.266886149;1.048725223;0;0;1
0.59;3.08146588;0.791932535;0;0;1
0.6;0.404088159;1.047758625;0;0;1
0.61;1.329201733;0.961087027;0;0;1
0.62;2.731220324;0.837684783;0;0;1
0.63;0.29318994;1.068701583;0;0;1
0.64;1.058482658;0.994917944;0;0;1
0.65;1.112635883;0.990407154;0;0;1
0.66;2.018826403;0.909535166;0;0;1
0.67;0.63356827;1.04067024;0;0;1
0.68;2.416344657;0.87731526;0;0;1
0.69;0.014880823;1.10221032;0;0;1
0.7;2.242854846;0.89439181;0;0;1
0.71;2.84934896;0.847350752;0;0;1
0.72;0;1.203380967;0;0;1
0.73;0;1.124119882;0;0;1
0.74;2.480040697;0.891492018;0;0;1
0.75;0;1.153117835;0;0;1
0.76;0.590003955;1.069345982;0;0;1
0.77;3.875096376;0.768734217;0;0;1
0.78;2.386786794;0.919201139;0;0;1
0.79;0;1.172449807;0;0;1
0.8;1.427035912;1.011350105;0;0;1
0.81;0.190091003;1.121864485;0;0;1
0.82;1.908428332;0.958509434;0;0;1
0.83;0.337521713;1.102854718;0;0;1
0.84;2.944462972;0.86088311;0;0;1
0.85;0;1.182760193;0;0;1
0.86;0;1.175349603;0;0;1
0.87;3.638410775;0.80836468;0;0;1
0.88;2.970685282;0.882148246;0;0;1
0.89;0;1.180826996;0;0;1
0.9;2.745599388;0.910823962;0;0;1
0.91;2.093216303;0.97590819;0;0;1
0.92;0;1.283608686;0;0;1
0.93;2.105176658;0.976552588;0;0;1
0.94;0.040230939;1.164072619;0;0;1
0.95;0.228633962;1.135396863;0;0;1
0.96;2.322870235;0.93724429;0;0;1
0.97;0.375041821;1.117031494;0;0;1
0.98;3.50056993;0.827374417;0;0;1
0.99;3.147116117;0.871515678;0;0;1
1;0;1.375757839;0;0;0
1.01;0;1.371247041;0;0;0
1.02;0;0.930800307;0;0;0
1.03;0;1.033581856;0;0;0
1.04;0;0.861849707;0;0;0
1.05;0;0.814808658;0;0;0
1.06;0;0.839295778;0;0;0
1.07;0;0.680451751;0;0;0
1.08;0;0.587980744;0;0;0
1.09;0;0.548028126;0;0;0
1.1;0;0.527085225;0;0;0
1.11;0;0.465867526;0;0;0
1.12;0;0.417215577;0;0;0
1.13;0;0.371463424;0;0;0
1.14;0;0.323133696;0;0;0
1.15;0;0.284147722;0;0;0
1.16;0;0.243228568;0;0;0
1.17;0;0.209397776;0;0;0
1.18;0;0.177500177;0;0;0
1.19;0.246633546;0.141736208;0;0;0
1.2;0.302403364;0.126592908;0;0;0
1.21;0.312912071;0.116604774;0;0;0
1.22;0.291968146;0.110160817;0;0;0
1.23;0.294038338;0.102105871;0;0;0
1.24;0.259541652;0.097917299;0;0;0
1.25;0.242689123;0.092439936;0;0;0
1.26;0.283883311;0.082129606;0;0;0
1.27;0.308200478;0.074074661;0;0;0
1.28;0.24583114;0.074396859;0;0;0
1.29;0.269125456;0.066986309;0;0;0
1.3;0.26250142;0.062797738;0;0;0
1.31;0.280681486;0.05667598;0;0;0
1.32;0.278660273;0.052809607;0;0;0
1.33;0.268967689;0.049909827;0;0;0
1.34;0.290216301;0.044432465;0;0;0
1.35;0.31223205;0.039277301;0;0;0
1.36;0.266739735;0.040566092;0;0;0
1.37;0.281084112;0.036377521;0;0;0
1.38;0.280852885;0.033799939;0;0;0
1.39;0.304147195;0.029289171;0;0;0
1.4;0.284481829;0.028966973;0;0;0
1.41;0.272232122;0.02800038;0;0;0
1.42;0.307289199;0.022845216;0;0;0
1.43;0.296318053;0.022200821;0;0;0
1.44;0.321658061;0.018334448;0;0;0
1.45;0.299946997;0.018978844;0;0;0
1.46;0.317104209;0.016079064;0;0;0
1.47;0.33298286;0.013501482;0;0;0
1.48;0.297207619;0.015756866;0;0;0
1.49;0.331241844;0.011568296;0;0;0
1.5;10;0.013501482;0;0;5
1.51;10;0.450079806;0;0;5
1.52;10;0.903413383;0;0;5
1.53;10;1.635451177;0;0;5
1.54;10;2.111986324;0;0;5
1.55;10;2.506361387;0;0;5
1.56;10;2.934891116;0;0;5
1.57;10;3.323146713;0;0;5
1.58;10;3.67434993;0;0;5
1.59;10;4.068729852;0;0;5
1.6;6.963791209;4.413813437;0;0;5
1.61;3.863252821;4.734732515;0;0;5
1.62;2.806429329;4.848794358;0;0;5
1.63;5.346575713;4.630981459;0;0;5
1.64;4.816026899;4.705089346;0;0;5
1.65;3.356698765;4.857493995;0;0;5
1.66;4.998498575;4.719910929;0;0;5
1.67;5.08832798;4.73183264;0;0;5
1.68;4.35959465;4.816573485;0;0;5
1.69;6.3990395;4.64612524;0;0;5
1.7;3.35040518;4.945779247;0;0;5
1.71;4.392284645;4.855882951;0;0;5
1.72;6.264488832;4.697678555;0;0;5
1.73;5.770507611;4.763731277;0;0;5
1.74;5.639394067;4.792407838;0;0;5
1.75;4.7909827;4.883592912;0;0;5
1.76;4.65782307;4.903892074;0;0;5
1.77;5.152970457;4.866193633;0;0;5
1.78;4.962017871;4.89293697;0;0;5
1.79;5.039828253;4.893581388;0;0;5
1.8;5.485877143;4.861038292;0;0;5
1.81;4.80496262;4.932246466;0;0;5
1.82;4.958977951;4.923224613;0;0;5
1.83;5.102252981;4.915813806;0;0;5
1.84;4.796737093;4.949323547;0;0;5
1.85;5.248667765;4.912269507;0;0;5
1.86;5.361256238;4.908402999;0;0;5
1.87;4.785954317;4.96672284;0;0;5
1.88;5.216915907;4.930313212;0;0;5
1.89;4.896312405;4.964145167;0;0;5
1.9;4.663421251;4.987666438;0;0;5
1.91;5.407130113;4.921613568;0;0;5
1.92;4.892945536;4.973489233;0;0;5
1.93;4.967687271;4.968656095;0;0;5
1.94;5.239590193;4.946423665;0;0;5
1.95;5.131746857;4.959956448;0;0;5
1.96;4.744655664;4.997654924;0;0;5
1.97;5.365874075;4.941912738;0;0;5
1.98;4.964462555;4.982188881;0;0;5
1.99;4.695770345;5.007643412;0;0;5
2;5.466585808;4.93772402;0;0;5
2.01;4.703328402;5.010865505;0;0;5
2.02;4.834328889;4.998299343;0;0;5
2.03;5.290351298;4.957378775;0;0;5
2.04;4.948267099;4.991210739;0;0;5
2.05;4.797718211;5.005387947;0;0;5
2.06;5.484401337;4.943201574;0;0;5
2.07;5.235911235;4.969622722;0;0;5
2.08;4.572640729;5.031486902;0;0;5
2.09;5.442676266;4.950934592;0;0;5
2.1;4.561531113;5.033742368;0;0;5
2.11;5.458417414;4.950612383;0;0;5
2.12;4.860356026;5.007965621;0;0;5
2.13;5.222784436;4.974778069;0;0;5
2.14;4.544682045;5.037608881;0;0;5
2.15;5.886012054;4.914202761;0;0;5
2.16;4.174794921;5.074340758;0;0;5
2.17;6.260274336;4.88133745;0;0;5
2.18;6.064463009;4.907436372;0;0;5
2.19;3.649755422;5.131371859;0;0;5
2.2;5.253201181;4.977677952;0;0;5
2.21;2.965330058;5.185180894;0;0;5
2.22;4.049917501;5.074340758;0;0;5
2.23;6.096015853;4.884881747;0;0;5
2.24;6.409345451;4.864904798;0;0;5
2.25;5.156126408;4.987344228;0;0;5
2.26;4.263984909;5.068540987;0;0;5
2.27;5.709649628;4.933535302;0;0;5
2.28;4.455662552;5.051141676;0;0;5
2.29;4.382852969;5.054041561;0;0;5
2.3;6.07989149;4.897447895;0;0;5
2.31;4.235187932;5.070796454;0;0;5
2.32;6.230397696;4.886170583;0;0;5
2.33;6.080871909;4.907758581;0;0;5
2.34;2.856804366;5.204513489;0;0;5
2.35;5.991767046;4.907758581;0;0;5
2.36;6.104355526;4.904214283;0;0;5
2.37;2.503609478;5.235123438;0;0;5
2.38;2.771677443;5.194202771;0;0;5
2.39;7.418462739;4.762120234;0;0;5
2.4;7.098882843;4.807873851;0;0;5
2.41;2.067375297;5.274433072;0;0;5
2.42;2.565593313;5.209991058;0;0;5
2.43;5.857313297;4.898736731;0;0;5
2.44;7.11553231;4.792730046;0;0;5
2.45;6.596234089;4.854271907;0;0;5
2.46;4.979123512;5.010221086;0;0;5
2.47;4.344493579;5.06660773;0;0;5
2.48;5.394301592;4.967367258;0;0;5
2.49;4.68269973;5.033742368;0;0;5
2.5;0;5.057585865;0;0;0
2.51;0;4.965111794;0;0;0
2.52;0;4.591027664;0;0;0
2.53;0;4.10965007;0;0;0
2.54;0;3.924703692;0;0;0
2.55;0;3.554167428;0;0;0
2.56;0;3.325402143;0;0;0
2.57;0;3.078916082;0;0;0
2.58;0;2.850473873;0;0;0
2.59;0;2.624931883;0;0;0
2.6;0;2.451587008;0;0;0
2.61;0;2.253755014;0;0;0
2.62;0;2.06107851;0;0;0
2.63;0;1.906099763;0;0;0
2.64;0;1.773997419;0;0;0
2.65;0;1.623851962;0;0;0
2.66;0;1.493360852;0;0;0
2.67;0;1.369636041;0;0;0
2.68;0;1.267820899;0;0;0
2.69;0;1.159561826;0;0;0
2.7;0;1.058069004;0;0;0
2.71;0;0.972041799;0;0;0
2.72;0;0.878604056;0;0;0
2.73;0;0.789032745;0;0;0
2.74;0;0.715571414;0;0;0
2.75;0;0.645976493;0;0;0
2.76;0;0.585725354;0;0;0
2.77;0;0.527729622;0;0;0
2.78;0;0.477466667;0;0;0
2.79;0.284101499;0.427203725;0;0;0
2.8;0.374648638;0.388539931;0;0;0
2.81;0.252442722;0.371785623;0;0;0
2.82;0.207973462;0.349231748;0;0;0
2.83;0.260163576;0.319589516;0;0;0
2.84;0.249959767;0.297680043;0;0;0
2.85;0.246404468;0.276737166;0;0;0
2.86;0.245150565;0.257083084;0;0;0
2.87;0.223695352;0.240650983;0;0;0
2.88;0.218861447;0.223896686;0;0;0
2.89;0.227324584;0.20714239;0;0;0
2.9;0.213285008;0.193610075;0;0;0
2.91;0.256525029;0.175889188;0;0;0
2.92;0.235069776;0.165256656;0;0;0
2.93;0.393891818;0.139158625;0;0;0
2.94;0.147409577;0.151402146;0;0;0
2.95;0.299327368;0.126915106;0;0;0
2.96;0.10194193;0.135614449;0;0;0
2.97;0.36662889;0.102105871;0;0;0
2.98;0.199673244;0.109838619;0;0;0
2.99;0.295078553;0.09340653;0;0;0
3;0.274646129;0.088573562;0;0;0
3.01;0.190029889;0.089862353;0;0;0
3.02;0.254749697;0.077618837;0;0;0
3.03;0.239687232;0.073430265;0;0;0
3.04;0.238688948;0.0682751;0;0;0
3.05;0.277581795;0.059897958;0;0;0
3.06;0.061785101;0.075041254;0;0;0
3.07;0.36738596;0.042177081;0;0;0
3.08;0.162073488;0.057642574;0;0;0
3.09;0.309644088;0.040243894;0;0;0
3.1;0.395843713;0.029611369;0;0;0
3.11;0.204084005;0.044754663;0;0;0
3.12;0.272383766;0.035410928;0;0;0
3.13;0.365999047;0.024456205;0;0;0
3.14;0.224870389;0.035410928;0;0;0
3.15;0.311325723;0.0251006;0;0;0
3.16;0.348684284;0.019945437;0;0;0
3.17;0.232615438;0.028966973;0;0;0
3.18;0.291965261;0.021556425;0;0;0
3.19;0.32497671;0.017045657;0;0;0
3.2;0.250588977;0.022523019;0;0;0
3.21;0.254193507;0.020589832;0;0;0
3.22;0.320191847;0.013179285;0;0;0
3.23;0.266772525;0.017045657;0;0;0
3.24;0.274724164;0.015112471;0;0;0
3.25;0.33074972;0.008990714;0;0;0
3.26;0.237694987;0.016723459;0;0;0
3.27;0.335401652;0.00673533;0;0;0
3.28;0.308576413;0.008668517;0;0;0
3.29;0.283796871;0.010279505;0;0;0
3.3;0.268478685;0.010923901;0;0;0
3.31;0.317088581;0.005768737;0;0;0
3.32;0.287450504;0.008024121;0;0;0
3.33;0.320461947;0.004479946;0;0;0
3.34;0.334806389;0.002868958;0;0;0
3.35;0.332529531;0.002868958;0;0;0
3.36;0.298032919;0.005768737;0;0;0
3.37;0.332834346;0.002224562;0;0;0
3.38;0.277369323;0.007057528;0;0;0
3.39;0.32546779;0.002224562;0;0;0
3.4;0.316542409;0.002868958;0;0;0
3.41;0.307105602;0.003513353;0;0;0
3.42;0.318637206;0.002224562;0;0;0
3.43;0.331191658;0.000935772;0;0;0
3.44;0.305389262;0.003191156;0;0;0
3.45;0.360136247;-0.001964008;0;0;0
3.46;0.275775729;0.005768737;0;0;0
3.47;0.360696766;-0.002286205;0;0;0
3.48;0.29091185;0.004157749;0;0;0
3.49;0.319831888;0.001257969;0;0;0
3.5;10;0.001580167;0;0;8
3.51;10;0.470056104;0;0;8
3.52;10;1.021660482;0;0;8
3.53;10;1.514303863;0;0;8
3.54;10;1.992127447;0;0;8
3.55;10;2.463830691;0;0;8
3.56;10;2.910403666;0;0;8
3.57;10;3.292859511;0;0;8
3.58;10;3.687882551;0;0;8
3.59;10;4.057452629;0;0;8
3.6;10;4.42219083;0;0;8
3.61;10;4.718299888;0;0;8
3.62;10;5.077240644;0;0;8
3.63;10;5.374318281;0;0;8
3.64;10;5.624676192;0;0;8
3.65;10;5.923688855;0;0;8
3.66;10;6.209813983;0;0;8
3.67;10;6.468551826;0;0;8
3.68;10;6.697968862;0;0;8
3.69;10;6.908697996;0;0;8
3.7;10;7.113627776;0;0;8
3.71;8.051210283;7.305347156;0;0;8
3.72;6.400698178;7.503511385;0;0;8
3.73;6.250545075;7.552488639;0;0;8
3.74;7.060398844;7.511566852;0;0;8
3.75;7.376439812;7.518011226;0;0;8
3.76;7.254161091;7.563444082;0;0;8
3.77;7.890630619;7.537344353;0;0;8
3.78;7.566837118;7.599532611;0;0;8
3.79;8.321453656;7.560221893;0;0;8
3.8;8.054687606;7.615643566;0;0;8
3.81;7.783318012;7.667520868;0;0;8
3.82;7.664107204;7.701998349;0;0;8
3.83;7.750247198;7.71553157;0;0;8
3.84;7.689598287;7.741309141;0;0;8
3.85;7.690835908;7.759675666;0;0;8
3.86;7.698978188;7.776108876;0;0;8
3.87;7.661856228;7.79544207;0;0;8
3.88;7.7132168;7.805430888;0;0;8
3.89;7.72084752;7.818641908;0;0;8
3.9;7.678610848;7.835397351;0;0;8
3.91;7.791346595;7.837008452;0;0;8
3.92;7.849100366;7.843452854;0;0;8
3.93;7.751370185;7.863430506;0;0;8
3.94;7.81679584;7.867297149;0;0;8
3.95;7.778906474;7.880185959;0;0;8
3.96;7.995724423;7.86923047;0;0;8
3.97;7.959880897;7.881797061;0;0;8
3.98;8.204061981;7.868263809;0;0;8
3.99;7.92911063;7.902419163;0;0;8
4;7.870507045;7.914663539;0;0;8
4.01;7.633915049;7.942052283;0;0;8
4.02;7.751509698;7.935607872;0;0;8
4.03;7.340765104;7.977174333;0;0;8
4.04;7.76702652;7.94044118;0;0;8
4.05;7.341705254;7.982974307;0;0;8
4.06;8.053361871;7.920141287;0;0;8
4.07;7.142919735;8.007785309;0;0;8
4.08;8.443523648;7.890174789;0;0;8
4.09;6.966126941;8.030985215;0;0;8
4.1;8.767451143;7.866652708;0;0;8
4.11;6.854033937;8.048385149;0;0;8
4.12;9.379074875;7.817675248;0;0;8
4.13;9.16575476;7.849897258;0;0;8
4.14;5.411074179;8.19854031;0;0;8
4.15;9.07360871;7.85473056;0;0;8
4.16;8.884582807;7.882119281;0;0;8
4.17;5.362104786;8.207562519;0;0;8
4.18;7.495883207;8.00069645;0;0;8
4.19;8.243597981;7.933352328;0;0;8
4.2;6.746253411;8.072873952;0;0;8
4.21;7.547672333;7.995540917;0;0;8
4.22;7.168126563;8.030018552;0;0;8
4.23;7.89257014;7.962674402;0;0;8
4.24;7.836268048;7.970407699;0;0;8
4.25;7.884815485;7.968152154;0;0;8
4.26;7.827746196;7.97556323;0;0;8
4.27;8.069114469;7.955585548;0;0;8
4.28;8.086462783;7.957196651;0;0;8
4.29;7.859076941;7.980718762;0;0;8
4.3;8.085612859;7.96170774;0;0;8
4.31;7.797363113;7.990385384;0;0;8
4.32;7.837215718;7.987485397;0;0;8
4.33;7.521346949;8.016807494;0;0;8
4.34;7.747882968;7.995218696;0;0;8
4.35;7.372173167;8.02937411;0;0;8
4.36;7.817870405;7.987163177;0;0;8
4.37;7.351887685;8.030018552;0;0;8
4.38;8.087071952;7.96170774;0;0;8
4.39;7.14364004;8.049351812;0;0;8
4.4;8.658291001;7.909508012;0;0;8
4.41;6.907773333;8.073518394;0;0;8
4.42;9.28398016;7.85440834;0;0;8
4.43;8.364844047;7.947530033;0;0;8
4.44;6.22970589;8.143440418;0;0;8
4.45;8.027708284;7.971374361;0;0;8
4.46;8.071908312;7.969441036;0;0;8
4.47;6.950487598;8.072551731;0;0;8
4.48;8.765366497;7.904030265;0;0;8
4.49;6.274507614;8.135062661;0;0;8
4.5;0;7.83185293;0;0;0
4.51;0;7.59631042;0;0;0
4.52;0;7.146493922;0;0;0
4.53;0;6.676058219;0;0;0
4.54;0;6.20208086;0;0;0
4.55;0;5.767093737;0;0;0
4.56;0;5.397517442;0;0;0
4.57;0;5.007321202;0;0;0
4.58;0;4.629048211;0;0;0
4.59;0;4.330039542;0;0;0
4.6;0;3.988178285;0;0;0
4.61;0;3.719458675;0;0;0
4.62;0;3.425929933;0;0;0
4.63;0;3.196198278;0;0;0
4.64;0;2.928769253;0;0;0
4.65;0;2.729325557;0;0;0
4.66;0;2.51796067;0;0;0
4.67;0;2.320450786;0;0;0
4.68;0;2.151617103;0;0;0
4.69;0;1.987938832;0;0;0
4.7;0;1.827160544;0;0;0
4.71;0;1.671537629;0;0;0
4.72;0;1.549745887;0;0;0
4.73;0;1.426021035;0;0;0
4.74;0;1.310673467;0;0;0
4.75;0;1.199192372;0;0;0
4.76;0;1.092222138;0;0;0
4.77;0;1.001039729;0;0;0
4.78;0;0.914045953;0;0;0
4.79;0;0.841551171;0;0;0
4.8;0;0.763901234;0;0;0
4.81;0;0.692050905;0;0;0
4.82;0.723149139;0.625033581;0;0;0
4.83;0.534969577;0.597324502;0;0;0
4.84;0.315081572;0.574448405;0;0;0
4.85;0.260128399;0.538362171;0;0;0
4.86;0.262454856;0.499698357;0;0;0
4.87;0.213127251;0.468445113;0;0;0
4.88;0.199343685;0.436225278;0;0;0
4.89;0.304210803;0.395628293;0;0;0
4.9;0.262298741;0.371141226;0;0;0
4.91;0.264880666;0.344398775;0;0;0
4.92;0.195607299;0.326033479;0;0;0
4.93;0.251888833;0.297680043;0;0;0
4.94;0.205373859;0.280603543;0;0;0
4.95;0.140191852;0.266426828;0;0;0
4.96;0.275999934;0.235173617;0;0;0
4.97;0.27193321;0.218741518;0;0;0
4.98;0.288067765;0.201665025;0;0;0
4.99;0.23541564;0.191999085;0;0;0
5;0.215494714;0.180077761;0;0;0
5.01;0.30885442;0.158812697;0;0;0
5.02;0.229352472;0.154624125;0;0;0
5.03;0.117375038;0.153657531;0;0;0
5.04;0.246023042;0.131103678;0;0;0
5.05;0.306651517;0.116282576;0;0;0
5.06;0.282383455;0.110160817;0;0;0
5.07;0.248654031;0.105327849;0;0;0
5.08;0.290359772;0.094050925;0;0;0
5.09;0.247936124;0.091151145;0;0;0
5.1;0.189914018;0.089862353;0;0;0
5.11;0.251053895;0.077941034;0;0;0
5.12;0.267955523;0.070852683;0;0;0
5.13;0.261843033;0.066341914;0;0;0
5.14;0.266470463;0.061186749;0;0;0
5.15;0.271609316;0.056353782;0;0;0
5.16;0.241204148;0.055064991;0;0;0
5.17;0.269101401;0.048621036;0;0;0
